year,country,no,name,position,side,height,weight,birth,club,age,cohort,bmi
2001,LAT,13,pantelejevs gregorijs ,F,L,175,83.0,1972-11-13,lokomotiv yaroslavl ,28.462696783025304,1972,27.1020408163265
2001,LAT,14,tambijevs leonids ,F,R,177,80.0,1970-09-26,iserlohner ec ,30.5954825462012,1970,25.535446391522196
2001,LAT,16,zoltoks sergejs ,F,R,192,93.0,1972-12-02,edmonton oilers ,28.4106776180698,1972,25.2278645833333
2001,LAT,20,vitolins harijs ,F,L,191,96.0,1968-04-30,ehc chur ,33.0020533880903,1968,26.3150681176503
2001,LAT,21,kercs aleksandrs ,F,R,176,83.0,1967-03-16,oberhausen ,34.1273100616016,1967,26.794938016528896
2001,LAT,26,abols artis ,F,L,185,86.0,1973-01-03,nykoping ,28.323066392881604,1973,25.127830533235898
2001,LAT,27,semjonovs aleksandrs ,F,L,179,80.0,1972-06-08,if bjorkloven ,28.8952772073922,1972,24.9680097375238
2001,LAT,29,cipruss aigars ,F,L,175,78.0,1972-01-12,jokerit helsinki ,29.3004791238877,1972,25.469387755102
2001,LAT,8,fanduls vyacheslav ,F,L,179,79.0,1969-03-17,karpat oulu ,32.1232032854209,1969,24.6559096158047
2001,LAT,9,belavskis aleksandrs ,F,L,180,83.0,1964-01-17,if bjorkloven ,37.2867898699521,1964,25.6172839506173
2001,LAT,1,irbe arturs ,G,L,175,82.0,1967-02-02,carolina hurricanes ,34.2422997946612,1967,26.775510204081602
2001,LAT,30,naumovs sergejs ,G,L,179,79.0,1969-04-04,leksands if ,32.0739219712526,1969,24.6559096158047
2001,NOR,15,norstebo svein enok ,D,L,179,86.0,1972-02-26,linkoping hc ,29.1772758384668,1972,26.8406104678381
2001,NOR,17,knold martin ,D,L,178,77.0,1976-01-14,linkoping hc ,25.2950034223135,1976,24.3024870597147
2001,NOR,22,nilsen johnny ,D,L,183,85.0,1975-01-27,frisk asker ,26.258726899383998,1975,25.3814685419093
2001,NOR,23,trygg mats ,D,R,179,80.0,1976-06-01,farjestads bk ,24.914442162902102,1976,24.9680097375238
2001,NOR,24,wold ketil ,D,L,183,93.0,1972-03-20,frisk asker ,29.114305270362802,1972,27.770312639971298
2001,NOR,32,sorlie bard ,D,L,180,85.0,1977-04-04,valerenga ,24.073921971252602,1977,26.234567901234602
2001,NOR,6,sellgren martin ,D,L,192,101.0,1979-06-10,ferris state u. ,21.8918548939083,1979,27.3980034722222
2001,NOR,10,fjeld morten ,F,L,178,76.0,1976-03-04,hammarby if ,25.1581108829569,1976,23.9868703446535
2001,NOR,11,vesterheim stig ,F,L,174,81.0,1975-04-10,sparta sarpsborg ,26.058863791923297,1975,26.7538644470868
2001,NOR,14,trygg marius ,F,L,177,79.0,1976-06-01,farjestads bk ,24.914442162902102,1976,25.216253311628197
2001,NOR,20,johnsen pal ,F,L,180,83.0,1976-03-17,leksands if ,25.1225188227242,1976,25.6172839506173
2001,NOR,21,magnussen trond ,F,L,175,82.0,1973-02-01,farjestads bk ,28.243668720054803,1973,26.775510204081602
2001,NOR,25,fredriksen anders ,F,L,178,80.0,1981-02-17,tingsryds aif ,20.1998631074606,1981,25.2493372048984
2001,NOR,26,ask morten ,F,L,186,89.0,1980-05-14,valerenga ,20.963723477070502,1980,25.725517400855605
2001,NOR,28,nygard kjell ,F,L,179,85.0,1978-01-04,valerenga ,23.321013004791197,1978,26.528510346119
2001,NOR,29,vikingstad tore ,F,L,191,93.0,1975-10-08,leksands if ,25.5633127994524,1975,25.4927222389737
2001,NOR,3,svendsberget geir ,F,L,185,92.0,1974-05-22,storhamar dragons ,26.943189596167002,1974,26.8809349890431
2001,NOR,33,martinsen tommy ,F,L,181,80.0,1976-12-24,valerenga if ,24.350444900752898,1976,24.4192790207869
2001,NOR,35,dahl jan morten ,F,L,185,82.0,1973-12-11,trondheim ik ,27.3867214236824,1973,23.9590942293645
2001,NOR,8,hansen mads ,F,L,184,85.0,1978-09-16,storhamar dragons ,22.6228610540726,1978,25.1063327032136
2001,NOR,1,norgren jonas ,G,R,172,72.0,1972-11-10,storhamar dragons ,28.4709103353867,1972,24.3374797187669
2001,NOR,30,josefsen bjorge ,G,L,187,84.0,1976-06-03,oskarshamns ik ,24.908966461327896,1976,24.021275987303
2001,NOR,34,wold vidar ,G,L,187,85.0,1974-03-07,frisk asker ,27.151266255989103,1974,24.3072435585805
2001,SUI,11,steinegger martin ,D,L,187,87.0,1972-02-15,sc bern ,29.2073921971253,1972,24.879178701135302
2001,SUI,13,bezina goran ,D,L,190,99.0,1980-03-21,fribourg-gotteron ,21.1115674195756,1980,27.423822714681396
2001,SUI,22,keller olivier ,D,L,190,95.0,1971-03-20,hc lugano ,30.116358658453102,1971,26.3157894736842
2001,SUI,27,salis edgar ,D,R,191,98.0,1970-05-20,zsc lions ,30.9486652977413,1970,26.8632987034347
2001,SUI,3,vauclair julien ,D,L,184,90.0,1979-10-02,hc lugano ,21.5797399041752,1979,26.5831758034026
2001,SUI,31,seger mathias ,D,L,181,84.0,1977-12-17,zsc lions ,23.370294318959605,1977,25.6402429718263
2001,SUI,5,sutter patrik ,D,L,175,79.0,1970-07-06,ev zug ,30.819986310746103,1970,25.795918367346896
2001,SUI,7,streit mark ,D,L,183,88.0,1977-12-11,zsc lions ,23.3867214236824,1977,26.2772850786825
2001,SUI,12,della rossa patric ,F,R,186,94.0,1975-07-28,zsc lions ,25.7604380561259,1975,27.170771187420502
2001,SUI,14,demuth alain ,F,L,180,86.0,1979-06-03,hc ambri piotta ,21.911019849418203,1979,26.543209876543198
2001,SUI,17,crameri gian-marco ,F,L,177,76.0,1972-12-13,zsc lions ,28.380561259411397,1972,24.2586740719461
2001,SUI,19,aeschlimann j-j ,F,R,185,86.0,1967-05-30,hc lugano ,33.9219712525667,1967,25.127830533235898
2001,SUI,24,zeiter michel ,F,L,187,94.0,1974-04-22,zsc lions ,27.025325119780998,1974,26.8809517000772
2001,SUI,28,pluss martin ,F,L,173,81.0,1977-04-05,ehc kloten ,24.071184120465396,1977,27.064051588760098
2001,SUI,30,jenni marcel ,F,L,180,82.0,1974-03-02,farjestads bk ,27.1649555099247,1974,25.3086419753086
2001,SUI,35,jeannin sandy ,F,L,180,80.0,1976-02-28,hc lugano ,25.1718001368925,1976,24.6913580246914
2001,SUI,36,reichert marc ,F,L,189,101.0,1980-03-22,sc bern ,21.1088295687885,1980,28.2746843593404
2001,SUI,38,ziegler thomas ,F,L,180,86.0,1978-06-09,detroit vipers ,22.893908281998602,1978,26.543209876543198
2001,SUI,39,riesen michel ,F,R,186,85.0,1979-04-11,hamilton bulldogs ,22.056125941136198,1979,24.569314371603603
2001,SUI,4,conne flavien ,F,L,177,81.0,1980-04-01,hc lugano ,21.0814510609172,1980,25.854639471416302
2001,SUI,1,buhrer marco ,G,L,179,78.0,1979-10-09,ehc chur ,21.560574948665298,1979,24.343809494085697
2001,SUI,26,gerber martin ,G,L,178,79.0,1974-09-03,sc langnau ,26.6584531143053,1974,24.933720489837103
2001,SUI,41,weibel lars ,G,L,185,90.0,1974-05-20,hc davos ,26.9486652977413,1974,26.296566837107395
2001,SVK,2,mezei branislav ,D,L,190,100.0,1980-10-08,new york islanders ,20.5612594113621,1980,27.7008310249307
2001,SVK,25,droppa ivan ,D,L,191,98.0,1972-02-01,dusseldorfer eg ,29.245722108145102,1972,26.8632987034347
2001,SVK,3,chara zdeno ,D,L,202,105.0,1977-03-18,new york islanders ,24.1204654346338,1977,25.732771296931702
2001,SVK,4,strbak martin ,D,L,191,96.0,1975-01-15,hc vsetin ,26.291581108829604,1975,26.3150681176503
2001,SVK,41,lintner richard ,D,R,188,97.0,1977-11-15,nashville predators ,23.457905544147803,1977,27.4445450430059
2001,SVK,50,pavlikovsky richard ,D,R,181,85.0,1975-03-03,havirov ,26.162902121834396,1975,25.9454839595861
2001,SVK,77,sekeras lubomir ,D,L,184,74.0,1968-11-18,minnesota wild ,32.4490075290897,1968,21.8572778827977
2001,SVK,10,gaborik marian ,F,L,186,83.0,1982-02-14,minnesota wild ,19.2087611225188,1982,23.9912128569777
2001,SVK,11,somik radovan ,F,L,188,83.0,1977-05-05,zlin ,23.9890485968515,1977,23.483476686283396
2001,SVK,16,orszagh vladimir ,F,L,180,90.0,1977-05-24,djurgardens if ,23.937029431896,1977,27.7777777777778
2001,SVK,18,hossa marian ,F,L,183,86.0,1979-01-12,ottawa senators ,22.299794661191,1979,25.680074054166997
2001,SVK,20,zednik richard ,F,L,180,90.0,1976-01-06,montreal canadiens ,25.316906228610502,1976,27.7777777777778
2001,SVK,21,ciger zdenko ,F,L,182,80.0,1969-10-19,slovan bratislava ,31.5318275154004,1969,24.1516725033209
2001,SVK,24,pardavy jan ,F,L,180,88.0,1971-09-08,hc vsetin ,29.645448323066397,1971,27.1604938271605
2001,SVK,27,nagy ladislav ,F,L,173,83.0,1979-06-01,phoenix coyotes ,21.916495550992497,1979,27.732299776136898
2001,SVK,30,hlinka miroslav ,F,L,186,98.0,1972-08-31,jokerit helsinki ,28.665297741273104,1972,28.326974216672397
2001,SVK,39,petrovicky robert ,F,L,178,78.0,1973-10-26,modo hockey ,27.5126625598905,1973,24.618103774775896
2001,SVK,42,bartos peter ,F,R,184,81.0,1973-09-05,minnesota wild ,27.652292950034198,1973,23.9248582230624
2001,SVK,43,nedorost andrej ,F,L,185,80.0,1980-04-30,hc plzen ,21.0020533880903,1980,23.3747260774288
2001,SVK,66,pucher peter ,F,L,185,93.0,1974-08-12,hc znojmo ,26.7186858316222,1974,27.173119065011
2001,SVK,1,stana rastislav ,G,L,185,73.0,1980-01-10,moose jaw warriors ,21.305954825462,1980,21.3294375456538
2001,SVK,29,rybar pavol ,G,L,180,85.0,1971-10-12,hc slovan bratislava ,29.552361396303898,1971,26.234567901234602
2001,SVK,31,lasak jan ,G,L,183,90.0,1979-04-10,milwaukee ,22.058863791923297,1979,26.874496103198105
2001,SWE,2,ohlund mattias ,D,L,188,100.0,1976-09-09,vancouver canucks ,24.6406570841889,1976,28.2933454051607
2001,SWE,27,rohlin leif ,D,L,185,90.0,1968-02-26,hc ambrн piotta ,33.177275838466805,1968,26.296566837107395
2001,SWE,28,nord bjorn ,D,R,183,86.0,1972-04-05,nurnberg ice tigers ,29.070499657768696,1972,25.680074054166997
2001,SWE,3,johnsson kim ,D,L,187,90.0,1976-03-16,new york rangers ,25.1252566735113,1976,25.7370814149675
2001,SWE,34,tjarnqvist daniel ,D,L,188,88.0,1976-10-14,djurgardens if ,24.5448323066393,1976,24.8981439565414
2001,SWE,55,andersson peter ,D,L,183,90.0,1965-08-29,hc lugano ,35.6714579055441,1965,26.874496103198105
2001,SWE,6,olsson christer ,D,L,180,88.0,1970-07-24,brynas if ,30.770704996577702,1970,27.1604938271605
2001,SWE,10,johansson andreas ,F,L,183,93.0,1973-05-19,sc bern ,27.9507186858316,1973,27.770312639971298
2001,SWE,11,axelsson per-johan ,F,L,185,80.0,1975-02-26,boston bruins ,26.176591375770002,1975,23.3747260774288
2001,SWE,12,sedin daniel ,F,L,188,84.0,1980-09-26,vancouver canucks ,20.5941136208077,1980,23.766410140335
2001,SWE,13,sundin mats ,F,R,194,103.0,1971-02-13,toronto maple leafs ,30.212183436002697,1971,27.3674141779148
2001,SWE,15,sedin henrik ,F,L,190,89.0,1980-09-26,vancouver canucks ,20.5941136208077,1980,24.653739612188396
2001,SWE,17,johansson mathias ,F,L,187,91.0,1974-02-22,farjestads bk ,27.1868583162218,1974,26.023048986244998
2001,SWE,18,olvestad jimmie ,F,L,184,87.0,1980-02-16,djurgardens if ,21.2046543463381,1980,25.6970699432892
2001,SWE,19,renberg mikael ,F,L,188,98.0,1972-05-05,lulea hf ,28.9883641341547,1972,27.7274784970575
2001,SWE,20,zetterberg henrik ,F,L,182,84.0,1980-10-09,timra ik ,20.5585215605749,1980,25.3592561284869
2001,SWE,21,jonsson jorgen ,F,L,184,88.0,1972-09-29,farjestads bk ,28.585900068446303,1972,25.992438563327
2001,SWE,22,huselius kristian ,F,L,187,81.0,1978-11-10,vastra frolunda hc ,22.4722792607803,1978,23.163373273470803
2001,SWE,23,salomonsson andreas ,F,L,184,85.0,1973-12-19,djurgardens if ,27.364818617385396,1973,25.1063327032136
2001,SWE,24,alfredsson daniel ,F,R,182,89.0,1972-12-11,ottawa senators ,28.386036960985603,1972,26.868735659944402
2001,SWE,33,modin fredrik ,F,L,193,100.0,1974-10-08,tampa bay lightning ,26.5626283367556,1974,26.846358291497804
2001,SWE,9,ottosson kristofer ,F,L,179,85.0,1976-01-09,djurgardens if ,25.308692676249102,1976,26.528510346119
2001,SWE,1,hadelov andreas ,G,L,180,78.0,1975-07-23,malmo if ,25.7741273100616,1975,24.0740740740741
2001,SWE,32,tellqvist mikael ,G,L,180,79.0,1979-09-19,djurgardens if ,21.615331964407897,1979,24.3827160493827
2001,SWE,35,salo tommy ,G,L,182,79.0,1971-02-01,edmonton oilers ,30.2450376454483,1971,23.8497765970293
2001,UKR,14,shyryayev valeriy ,D,L,183,91.0,1963-08-26,la chaux-de-fonds ,37.681040383299106,1963,27.1731016154558
2001,UKR,2,ostroushko artem ,D,L,187,90.0,1974-03-18,neftekhimik nizhnekamsk ,27.121149897330604,1974,25.7370814149675
2001,UKR,3,klymentiev sergii ,D,L,183,89.0,1975-04-05,metallurg magnitogorsk ,26.072553045859,1975,26.5758905909403
2001,UKR,30,zavalnyuk vyacheslav ,D,L,181,90.0,1974-12-10,soviet wings ,26.3901437371663,1974,27.4716888983853
2001,UKR,4,polkovnikov oleg ,D,L,185,90.0,1973-12-13,dynamo moscow ,27.3812457221081,1973,26.296566837107395
2001,UKR,5,savitskyy oleksandr ,D,L,180,87.0,1971-05-03,weisswasser ,29.995893223819298,1971,26.851851851851897
2001,UKR,10,shakhraichuk vadim ,F,L,189,94.0,1974-06-12,avangard omsk ,26.885694729637198,1974,26.3150527700792
2001,UKR,12,liutkevych vitalii ,F,L,184,80.0,1980-04-04,neftekhimik nizhnekamsk ,21.073237508555803,1980,23.629489603024602
2001,UKR,15,lytvynenko vitaliy ,F,L,182,88.0,1970-06-14,lokomotiv yaroslavl ,30.880219028063003,1970,26.566839753652896
2001,UKR,17,oletskyy valentyn ,F,L,176,82.0,1971-06-02,sokol kiev ,29.913757700205302,1971,26.4721074380165
2001,UKR,18,savenko bogdan ,F,R,187,93.0,1974-11-20,sokol kiev ,26.444900752909003,1974,26.5949841287998
2001,UKR,19,protsenko borys ,F,R,182,87.0,1978-08-21,scranton ,22.694045174538,1978,26.264943847361398
2001,UKR,21,lazarenko oleksiy ,F,L,183,89.0,1976-01-03,soviet wings ,25.3251197809719,1976,26.5758905909403
2001,UKR,23,salnikov roman ,F,R,185,89.0,1976-02-18,soviet wings ,25.199178644763897,1976,26.004382761139496
2001,UKR,24,matviychuk olexandr ,F,L,176,79.0,1975-05-13,molot perm ,25.968514715948,1975,25.5036157024793
2001,UKR,25,kasyanchuk kostyantyn ,F,R,183,83.0,1979-10-24,sokol kiev ,21.519507186858302,1979,24.784257517393797
2001,UKR,6,sryubko andriy ,F,R,189,93.0,1975-10-21,syracuse crunch ,25.5277207392197,1975,26.035105400184804
2001,UKR,7,bobrovnikov vasyl ,F,L,175,79.0,1971-11-08,berkut kiev ,29.478439425051302,1971,25.795918367346896
2001,UKR,8,khristich dmytro ,F,R,186,94.0,1969-07-23,washington capitals ,31.772758384668002,1969,27.170771187420502
2001,UKR,9,slivchenko vadym ,F,L,180,85.0,1970-03-28,schwenningen ,31.0937713894593,1970,26.234567901234602
2001,UKR,1,simchuk kostyantyn ,G,L,186,89.0,1974-02-26,fort wayne komets ,27.175906913073202,1974,25.725517400855605
2001,UKR,20,karpenko igor ,G,L,173,80.0,1976-07-23,metallurg magnitogorsk ,24.7720739219713,1976,26.729927495071696
2001,UKR,22,seliverstov vadym ,G,L,177,74.0,1981-02-18,hc sokol ,20.197125256673502,1981,23.6202879121581
2001,USA,22,weinrich eric ,D,L,187,97.0,1966-12-19,boston bruins ,34.3655030800821,1966,27.7388544139095
2001,USA,24,eaton mark ,D,L,189,93.0,1977-05-06,nashville predators ,23.9863107460643,1977,26.035105400184804
2001,USA,25,gill hal ,D,L,202,109.0,1975-04-06,boston bruins ,26.069815195071897,1975,26.7130673463386
2001,USA,4,hedican bret ,D,L,189,93.0,1970-08-10,florida panthers ,30.724161533196398,1970,26.035105400184804
2001,USA,45,tanabe david ,D,R,187,91.0,1980-07-19,carolina hurricanes ,20.7830253251198,1980,26.023048986244998
2001,USA,6,housley phil ,D,L,179,84.0,1964-03-09,calgary flames ,37.1444216290212,1964,26.2164102244
2001,USA,7,quint deron ,D,L,189,99.0,1976-03-12,columbus blue jackets ,25.1362080766598,1976,27.7147896195515
2001,USA,11,legwand david ,F,L,189,84.0,1980-08-17,nashville predators ,20.703627652293,1980,23.5155790711346
2001,USA,12,gionta brian ,F,R,171,75.0,1979-01-18,boston college ,22.2833675564682,1979,25.648917615676602
2001,USA,14,hendrickson darby ,F,L,187,88.0,1972-08-28,minnesota wild ,28.6735112936345,1972,25.165146272412702
2001,USA,15,halpern jeff ,F,R,187,91.0,1976-05-03,washington capitals ,24.993839835729,1976,26.023048986244998
2001,USA,17,brown doug ,F,R,178,84.0,1964-06-12,detroit red wings ,36.8843258042437,1964,26.5118040651433
2001,USA,18,connolly tim ,F,R,184,84.0,1981-05-07,new york islanders ,19.9835728952772,1981,24.8109640831758
2001,USA,23,knuble mike ,F,R,194,99.0,1972-07-04,boston bruins ,28.824093086926798,1972,26.304601976830696
2001,USA,26,plante derek ,F,L,182,83.0,1971-01-17,philadelphia flyers ,30.286105407255302,1971,25.057360222195395
2001,USA,27,parrish marc ,F,R,182,87.0,1977-02-02,new york islanders ,24.2409308692676,1977,26.264943847361398
2001,USA,28,wilson landon ,F,R,189,98.0,1975-03-13,phoenix coyotes ,26.135523613963,1975,27.434842249657102
2001,USA,47,kraft ryan ,F,L,176,82.0,1975-11-07,kentuckey thoroughblades ,25.481177275838498,1975,26.4721074380165
2001,USA,63,darby craig ,F,L,191,91.0,1972-09-26,montreal canadiens ,28.5941136208077,1972,24.944491653189303
2001,USA,8,campbell jim ,F,R,189,93.0,1973-02-03,montreal canadiens ,28.2381930184805,1973,26.035105400184804
2001,USA,1,dipietro rick ,G,R,184,84.0,1981-09-19,new york islanders ,19.6139630390144,1981,24.8109640831758
2001,USA,39,miller ryan ,G,R,189,72.0,1980-07-17,michigan state spartans ,20.788501026694,1980,20.156210632401102
2001,USA,42,esche robert ,G,R,184,85.0,1978-01-22,phoenix coyotes ,23.271731690622897,1978,25.1063327032136
2002,RUS,11,ryabykin dmitri ,D,R,188,95.0,1976-03-24,avangard omsk ,26.1026694045175,1976,26.878678134902703
2002,RUS,2,yudin alexander ,D,L,189,110.0,1971-02-04,neftekhimik nizhnekamsk ,31.2361396303901,1971,30.794210688390603
2002,RUS,4,vyshedkevich sergey ,D,L,185,93.0,1975-01-03,dynamo moskva ,27.3237508555784,1975,27.173119065011
2002,RUS,45,kalinin dmitri ,D,L,185,87.0,1980-07-22,buffalo sabres ,21.7741273100616,1980,25.4200146092038
2002,RUS,5,bykov dmitri ,D,L,180,91.0,1977-05-05,ak bars kazan ,24.9883641341547,1977,28.0864197530864
2002,RUS,6,volchenkov anton ,D,L,183,100.0,1982-02-25,krylia sovetov ,20.1779603011636,1982,29.8605512257756
2002,RUS,7,guskov alexander ,D,L,189,92.0,1976-11-26,lokomotiv yaroslavl ,25.426420260095803,1976,25.7551580302903
2002,RUS,8,gusev sergey ,D,L,180,80.0,1975-07-31,severstal cherepovets ,26.751540041067802,1975,24.6913580246914
2002,RUS,10,zatonski dmitri ,F,R,172,80.0,1971-03-30,avangard omsk ,31.088295687884997,1971,27.0416441319632
2002,RUS,15,tkachenko ivan ,F,L,180,81.0,1979-11-09,lokomotiv yaroslavl ,22.475017111567396,1979,25.0
2002,RUS,21,savchenkov alexander ,F,R,174,80.0,1973-09-30,dynamo moskva ,28.5831622176591,1973,26.423569824283298
2002,RUS,24,antipov vladimir ,F,L,180,90.0,1978-01-17,lokomotiv yaroslavl ,24.2847364818617,1978,27.7777777777778
2002,RUS,26,butsayev vyacheslav ,F,L,187,98.0,1970-06-13,lokomotiv yaroslavl ,31.882272416153302,1970,28.024821985186897
2002,RUS,29,lyashenko roman ,F,R,180,82.0,1979-05-02,new york rangers ,22.9979466119097,1979,25.3086419753086
2002,RUS,33,sushinski maxim ,F,L,172,80.0,1974-07-01,avangard omsk ,27.832991101984895,1974,27.0416441319632
2002,RUS,51,kovalenko andrei ,F,L,180,98.0,1970-06-07,lokomotiv yaroslavl ,31.898699520876104,1970,30.246913580246897
2002,RUS,61,afinogenov maxim ,F,L,181,83.0,1979-09-04,buffalo sabres ,22.6557152635181,1979,25.335001984066402
2002,RUS,9,koznev alexei ,F,L,174,83.0,1975-10-03,avangard omsk ,26.5763175906913,1975,27.414453692693897
2002,RUS,30,chistov victor ,G,L,180,86.0,1972-01-12,severstal cherepovets ,30.299794661191,1972,26.543209876543198
2002,RUS,31,podomatski egor ,G,L,176,76.0,1976-11-22,lokomotiv yaroslavl ,25.4373716632444,1976,24.535123966942102
2002,AUT,13,lukas robert ,D,L,177,82.0,1978-08-29,ehc linz ,23.6714579055441,1978,26.1738325513103
2002,AUT,22,hohenberger martin ,D,L,186,93.0,1977-01-29,revier lowen oberhausen ,25.2511978097194,1977,26.8817204301075
2002,AUT,32,lakos andre ,D,L,202,104.0,1979-07-29,utah grizzlies ,22.757015742642,1979,25.487697284579898
2002,AUT,6,lavoie joseph g d ,D,R,190,95.0,1967-11-21,hannover scorpions ,34.4421629021218,1967,26.3157894736842
2002,AUT,9,sintschnig christian ,D,L,190,90.0,1975-04-21,kac klagenfurt ,27.028062970568104,1975,24.9307479224377
2002,AUT,17,pock thomas ,F,L,184,89.0,1981-12-02,univ. of mass. at amherst ,20.4106776180698,1981,26.2878071833648
2002,AUT,18,salfi kent ,F,L,176,82.0,1971-06-10,vsv villach ,30.8911704312115,1971,26.4721074380165
2002,AUT,20,konig christoph ,F,R,192,99.0,1979-03-26,vienna capitals ,23.0992470910335,1979,26.85546875
2002,AUT,26,szucs mark ,F,L,177,78.0,1976-11-04,ehc linz ,25.4866529774127,1976,24.897060231734198
2002,AUT,27,kaspitz roland ,F,L,170,70.0,1981-11-01,vsv villach ,20.4955509924709,1981,24.2214532871972
2002,AUT,38,prohaska gert ,G,R,190,90.0,1976-03-31,vsv villach ,26.083504449007503,1976,24.9307479224377
2002,CAN,22,schlegel brad ,D,R,178,89.0,1968-07-22,kolner haie ,33.7741273100616,1968,28.0898876404494
2002,CAN,24,matvichuk richard ,D,L,188,98.0,1973-02-05,dallas stars ,29.2320328542094,1973,27.7274784970575
2002,CAN,3,patrick james ,D,R,191,91.0,1963-06-14,buffalo sabres ,38.880219028063,1963,24.944491653189303
2002,CAN,33,mcgillis dan ,D,L,188,104.0,1972-07-01,philadelphia flyers ,29.831622176591395,1972,29.425079221367103
2002,CAN,4,staios steve ,D,R,186,92.0,1973-07-28,edmonton oilers ,28.758384668035603,1973,26.5926696727945
2002,CAN,45,ference brad ,D,R,191,96.0,1979-04-02,florida panthers ,23.0800821355236,1979,26.3150681176503
2002,CAN,5,sydor darryl ,D,L,183,94.0,1972-05-13,dallas stars ,29.965776865160798,1972,28.0689181522291
2002,CAN,14,whitney ray ,F,R,178,79.0,1972-05-08,columbus blue jackets ,29.9794661190965,1972,24.933720489837103
